기준 년 코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액
2020,2,A,골목상권,1000125,한림말3길,4618733,8,8146574416,1968754174,980867471,590813578,1003219494,1449669864,298425925,234937403,1275956689,343929818
2020,2,A,골목상권,1000124,청계천로10나길,2826648,6,7190245719,1977056960,864219116,532783761,972245730,1154449253,263156345,220599587,901011977,304722990
2020,2,A,골목상권,1000123,장터길,3226231,7,10515193639,2802843506,1249152479,747831558,1381601677,1730991208,363617960,315791796,1481858735,441504720
2020,2,A,골목상권,1000122,용답중앙길,2668912,6,6214714008,1776321685,727182306,478125828,862875528,914028892,236605905,198296449,777904075,243373340
2020,2,A,골목상권,1000121,용답29길,2566089,6,8575512102,2387922300,997481205,665625701,1163288543,1280265123,327999370,268141773,1151779411,333008676
2020,2,A,골목상권,1000120,왕십리로6길,3366364,7,6525255087,1684909188,792439941,485527247,809611449,1071077087,249661268,198487869,957283001,276258037
2020,2,A,골목상권,1000119,왕십리로31길,3628967,7,7265269499,2061222480,866146032,536338850,992543423,1112457040,261308409,230108248,901701680,303443337
2020,2,A,골목상권,1000118,왕십리로26길,2755679,6,5635378292,1555874098,687562664,430293551,757440899,890016821,216540319,180813297,676812199,240024444
2020,2,A,골목상권,1000117,왕십리로21길,3649431,7,8008592388,2202136832,947472493,563141644,1076072825,1263316722,266859640,246307166,1104275921,339009145
2020,2,A,골목상권,1000116,왕십리로14길,3214795,7,5976180478,1623040763,718548593,442790863,763271131,936863717,214741854,189127712,834501524,253294321
2020,2,A,골목상권,1000115,아차산로5길,3434975,7,5451332623,1365903462,677636351,430235643,677611231,938475347,226420946,164777489,734190006,236082148
2020,2,A,골목상권,1000114,아차산로15길,2688766,6,5010283664,1262263701,645572019,395697620,602589168,752334847,209774554,175218870,737581800,229251085
2020,2,A,골목상권,1000113,아차산로11길,3972775,8,3785933088,946338168,472105470,311628478,468089266,652168019,158790319,116657187,493989849,166166332
2020,2,A,골목상권,1000112,송정4가길,2591922,6,5077573258,1390540199,624751638,399680811,659378165,762370675,196818720,172637856,652881698,218513496
2020,2,A,골목상권,1000111,송정12라길,2481320,6,4365645487,1290644426,520754784,339392319,609183866,639181596,156219599,148844514,479639764,181784619
2020,2,A,골목상권,1000110,성수일로6길,3515816,7,5477943713,1379266219,668616997,423494691,673820338,915865758,218069123,165785493,801450966,231574128
2020,2,A,골목상권,1000109,성수이로7길,3017829,7,4231426691,1081885296,518476319,328835361,526677346,701764862,171016046,130290061,594613673,177867727
2020,2,A,골목상권,1000108,성수이로18길,2597904,6,5305643123,1405701806,657821173,436281177,659935453,851665825,223108030,174298593,671459211,225371855
2020,2,A,골목상권,1000107,성덕정길,3848550,8,7125305785,1848900723,856323962,517479451,897081582,1180221563,253615012,215468043,1052398787,303816662
2020,2,A,골목상권,1000106,성덕정17길,2641402,6,7833619800,2167264874,951468919,589038425,1055222200,1250261211,287552029,248177006,947546377,337088759
2020,2,A,골목상권,1000105,서울숲2길,3440333,7,4014582539,1078284911,489203517,303845900,510668356,642339863,153410081,127480928,538684651,170664332
2020,2,A,골목상권,1000104,상원길,3225405,7,6313263897,1637184133,769096120,472771485,780431656,1023114068,247661717,193343413,923580725,266080580
2020,2,A,골목상권,1000103,상원12길,3321827,7,4269407323,1116892153,516515723,313849419,533381008,689630497,161225577,130238973,627073124,180600849
2020,2,A,골목상권,1000102,사근동길,2621433,6,3978927607,1051045699,532856272,273853050,523055886,465597904,134554383,163630000,628024454,206309959
2020,2,A,골목상권,1000101,무학봉길,3632222,7,9447584665,2597168011,1115917368,660407593,1267997509,1484250177,319900722,286532571,1317841739,397568975
2020,2,A,골목상권,1000100,무학봉28길,2615547,6,5522166292,1586072051,661060238,409855091,769635375,833936054,197461785,179223697,652751410,232170591
2020,2,A,골목상권,1000099,무학로6길,2752899,6,5722138333,1556571809,697292742,437556617,764466084,936140355,215852989,178958305,688304092,246995340
2020,2,A,골목상권,1000098,무수막길,3883855,8,6964600701,1842119985,831931014,499470449,899783089,1145365004,245767630,211574167,995881790,292707573
2020,2,A,골목상권,1000097,매봉길,4475467,8,11591105658,2892854937,1395245773,835109067,1459681718,2029364078,415648645,338110695,1730464358,494626387
2020,2,A,골목상권,1000096,마조로1길,3202418,7,3434128935,873477332,452598135,268628128,422484008,529227093,127495133,126144729,462020515,172053862
2020,2,A,골목상권,1000095,마조로16길,2928329,6,6495833160,1858970835,790477776,496022869,886204832,984780595,233137896,217180927,747382794,281674636
2020,2,A,골목상권,1000094,마장로39길,3348282,7,4719403859,1297866431,571066082,344751020,629504906,748150118,174141887,145180008,607328006,201415401
2020,2,A,골목상권,1000093,마장로27길,2920974,6,6021127490,1682133418,724285006,452731292,817259339,946456212,222835869,189304379,732115710,254006265
2020,2,A,골목상권,1000092,뚝섬로5길,3275650,7,5258602745,1359822956,635754667,394602728,649909562,856078548,198007756,162481111,781109068,220836349
2020,2,A,골목상권,1000091,둘레9길,2972509,6,7236601248,1946590924,873379651,532550764,943473609,1171011249,257984706,224355459,976718191,310536695
2020,2,A,골목상권,1000090,금호산길,3910600,8,8963827045,2396800316,1067589970,635483494,1174982742,1469004597,310725747,270208787,1260452710,378578682
2020,2,A,골목상권,1000089,금호산2길,3646292,7,9348115897,2501889144,1106667408,663620851,1224232069,1517973286,327234527,283022659,1336351760,387124193
2020,2,A,골목상권,1000088,고산자로6길,4209776,8,7075620607,1857510937,857468544,499641976,909537252,1117098498,239757263,224729518,1057275841,312600778
2020,2,A,골목상권,1000087,후암로28길,3017948,7,9067723789,2268072148,1108169579,676601535,1118675464,1526940752,357752041,272234786,1357578448,381699036
2020,2,A,골목상권,1000086,효창원로39길,3794024,8,7995648478,2064225306,959662932,584429857,1021047431,1349047610,288205014,238981212,1149112547,340936569
2020,2,A,골목상권,1000085,회나무로13길,3232321,7,6341866784,1593074367,774320970,493261262,778537293,1085174822,246354680,196127660,904845254,270170476
2020,2,A,골목상권,1000084,한남대로20길,5447722,9,4066695872,953137290,531721671,343036117,482717620,746655632,215080086,121800864,498194232,174352360
2020,2,A,골목상권,1000083,한강대로88길,2712107,6,1918369874,523767353,241990132,148585284,255190469,300894725,72528852,65383793,221869664,88159602
2020,2,A,골목상권,1000082,한강대로7길,3739131,7,3588645493,933763850,436326091,273576451,479882311,620257677,134908369,107790112,446954165,155186467
2020,2,A,골목상권,1000081,한강대로62길,4550076,8,3198277026,792564390,397395488,268757646,397696173,564287227,134296721,99406964,404586480,139285937
2020,2,A,골목상권,1000080,한강대로52길,4101786,8,2458091405,635620848,303985263,205305851,310293844,418895245,98448407,79342481,298626520,107572946
2020,2,A,골목상권,1000079,한강대로43길,4426799,8,2540185974,643333353,316354847,214313150,316048123,439500799,106320141,80936031,312362279,111017251
2020,2,A,골목상권,1000078,한강대로15길,4218138,8,1356810878,377129810,162863349,107206893,187928872,218492639,49873439,43778181,152021748,57515947
2020,2,A,골목상권,1000077,한강대로104길,3257739,7,9040558589,2278451840,1117699781,702376558,1131284528,1539476969,373829461,274533024,1236943066,385963362
2020,2,A,골목상권,1000076,청파로73길,3429474,7,6264787008,1734603529,754809848,471905306,827769430,971033606,230307337,201832316,810212358,262313278
2020,2,A,골목상권,1000075,청파로71길,2571065,6,10773207325,2933019592,1309060313,804432291,1405588799,1665308662,397056616,347638866,1452733467,458368719
2020,2,A,골목상권,1000074,청파로47나길,2636823,6,7024475386,1768513159,888172367,517761909,871853320,1089489202,270783016,233046215,1067975168,316881030
2020,2,A,골목상권,1000073,청파로47길,2800489,6,5490060748,1368885957,712316877,408146774,672176402,820304355,215555424,192464246,841660597,258550116
2020,2,A,골목상권,1000072,장문로45길,2779309,6,8301857273,2287701182,1019832153,654548466,1115812145,1363282370,301337361,271634895,918500105,369208596
2020,2,A,골목상권,1000071,이태원로54길,3769228,8,5641108919,1313443450,714104277,478012534,650238258,1011917801,270869020,171785956,793569614,237168009
2020,2,A,골목상권,1000070,이태원로27길,3339633,7,6840369187,1670378142,860817601,559937004,819707934,1194213469,306198009,211635607,925126177,292355244
2020,2,A,골목상권,1000069,이촌로22길,3679729,7,4980329691,1239494680,612059581,376522121,649371351,900038402,190375378,143959440,649759896,218748842
2020,2,A,골목상권,1000068,원효로89길,3994272,8,6215665781,1574042647,775431863,477886306,759391783,975770865,243977909,206176706,929900366,273087336
2020,2,A,골목상권,1000067,원효로53길,3699785,7,6764479898,1722973108,819863708,517976000,843596470,1136200010,257365104,207512129,972844989,286148380
2020,2,A,골목상권,1000066,원효로41길,3093138,7,5936341339,1525542346,712449274,441985407,757123069,987356917,226808842,176641515,861984690,246449279
2020,2,A,골목상권,1000065,원효로19길,3763700,8,6422081280,1641125783,765122833,462061906,812937021,1070491557,233349765,187923267,980839150,268229998
2020,2,A,골목상권,1000064,우사단로4길,2562036,6,7580706662,2060297208,934902985,609675663,996649201,1245675390,284877717,249418954,863136483,336073061
2020,2,A,골목상권,1000063,우사단로14길,3091420,7,7032920847,1790817178,881861125,582957018,869428230,1205091428,297821511,224778784,872445129,307720444
2020,2,A,골목상권,1000062,우사단로10길,2905142,6,9048269527,2390575214,1119645329,736237230,1157992492,1515108655,358569227,293222218,1081675589,395243573
2020,2,A,골목상권,1000061,신흥로20길,2732310,6,6674545737,1780754304,803891022,492269303,861347673,1078316266,240816912,208170293,927331802,281648162
2020,2,A,골목상권,1000060,소월로20길,2842617,6,5562337570,1506847419,665262973,410933937,721775876,894286970,192953275,176231195,759702201,234343724
2020,2,A,골목상권,1000059,서빙고로71길,2927716,6,5053013605,1267467421,615955450,387350064,641911859,860410204,202606821,149920788,715874037,211516961
2020,2,A,골목상권,1000058,백범로90길,4801792,8,7796297901,1848182989,956130540,629884155,917308632,1371778296,321692289,234374125,1186885483,330061392
2020,2,A,골목상권,1000057,백범로79길,3556916,7,7701378212,1951048993,944478254,582280639,954136039,1273159401,301287670,239246251,1128437193,327303772
2020,2,A,골목상권,1000056,두텁바위로1길,2926778,6,8857179293,2245822335,1095308609,683915991,1107710991,1486131022,355087240,274670137,1226768055,381764913
2020,2,A,골목상권,1000055,대사관로34길,3670836,7,5338560269,1363335105,669516212,444506809,676095455,922476066,234568246,168210426,629481844,230370106
2020,2,A,골목상권,1000054,녹사평대로46길,2994073,7,4689418581,1155209293,577432998,372237742,568092552,810967187,192349378,144148137,670243748,198737546
2020,2,A,골목상권,1000053,녹사평대로40나길,2999796,7,3565004222,883469915,440826152,288426652,429690190,610219188,147606521,112074139,501372853,151318612
2020,2,A,골목상권,1000052,녹사평대로32길,2784504,6,3520038924,887294758,438820615,288294751,427642344,598070240,145042719,112636548,469640017,152596932
2020,2,A,골목상권,1000051,녹사평대로26길,3338215,7,4536744670,1161508476,565700010,369419838,573053247,783262085,178832828,144546066,558413152,202008968
2020,2,A,골목상권,1000050,녹사평대로11길,3057347,7,2619535758,661025250,317124685,201374480,335399252,439904166,105375918,77467458,373680682,108183867
2020,2,A,골목상권,1000049,퇴계로90길,3699241,7,9548893347,2527523301,1165741166,724243303,1236584018,1569658365,376621108,292321745,1249495472,406704869
2020,2,A,골목상권,1000048,퇴계로8길,4117238,8,4311810210,1072557832,568648684,356936891,550535370,778995379,228611075,129496402,437085752,188942825
2020,2,A,골목상권,1000047,퇴계로56길,2695754,6,3091333717,780224403,391535970,238507089,387381738,483243845,125727266,102845298,443377437,138490671
2020,2,A,골목상권,1000046,퇴계로46길,3302581,7,3783800301,860917221,504511658,281103515,446952108,561576699,157655132,134328976,651148567,185606425
2020,2,A,골목상권,1000045,퇴계로18길,4208241,8,3463387586,864239876,452290931,284344728,448317513,627462772,175851830,103615674,355312941,151951321
2020,2,A,골목상권,1000044,퇴계로12길,4349662,8,4276039474,1068524920,563100769,351818185,552874089,773707167,224772961,127809494,425861615,187570274
2020,2,A,골목상권,1000043,청구로1길,3784783,8,8214337604,2069795966,998005063,607192714,1023502365,1387158256,310288464,243822186,1223753506,350819084
2020,2,A,골목상권,1000042,청구로17길,3134006,7,7030495001,1743121439,873122937,553428881,855565689,1201536265,291241259,215166228,996463033,300849270
2020,2,A,골목상권,1000041,장충단로8길,2609870,6,4828688692,1277864408,598777538,379126078,621734420,778067307,190662610,156225300,615639418,210591613
2020,2,A,골목상권,1000040,삼일대로4길,3291749,7,459350217,122454535,56007767,36236366,61354228,75044114,19389887,14092717,55784264,18986339
2020,2,A,골목상권,1000039,명동길,3490940,7,254112628,69806686,32248143,20147763,35713474,42840146,11808463,7820666,22790721,10936566
2020,2,A,골목상권,1000038,동호로8길,2793587,6,8115251328,1988273972,1010601755,637101059,1010878244,1442121962,338366386,241290404,1094602615,352014931
2020,2,A,골목상권,1000037,동호로20길,2785005,6,6037950925,1523148078,750517226,477235651,741357817,1012456338,245958359,189589102,836825591,260862763
2020,2,A,골목상권,1000036,동호로15길,2772484,6,8210476843,2036195875,1024635755,652851965,1016041720,1430533247,349359166,249449852,1098467469,352941794
2020,2,A,골목상권,1000035,동호로11길,2740578,6,10468252289,2615033447,1296033816,821637293,1319367220,1832050185,435062065,314620675,1385435822,449011766
2020,2,A,골목상권,1000034,동호로10길,3398020,7,9438668366,2364136630,1159017804,717938888,1169829608,1612198838,371558296,284947136,1355365964,403675202
2020,2,A,골목상권,1000033,다산로39길,2803278,6,4944327120,1280518404,610676417,399932137,618742104,799381024,214582552,154688427,659405292,206400763
2020,2,A,골목상권,1000032,다산로38길,3191787,7,6651846997,1685780602,817396553,509811935,835270530,1115533129,274716386,200180816,933449410,279707636
2020,2,A,골목상권,1000031,다산로36길,3408215,7,8597513693,2198096116,1044684143,622615762,1101036515,1449763530,330995629,250552924,1234411152,365357922
2020,2,A,골목상권,1000030,다산로33길,2922236,6,6410878245,1722254341,785235760,501502987,833457859,1029261633,253447257,203674079,809358878,272685451
2020,2,A,골목상권,1000029,난계로21길,3993657,8,7161487531,1788422321,881009222,561349638,891701689,1252477382,297941011,215526448,967902640,305157180
2020,2,A,골목상권,1000028,난계로11길,3802092,8,6163346308,1636887482,761032458,501745306,794330293,1022456312,250841420,197079169,732004024,266969844
2020,2,A,골목상권,1000027,필운대로1길,4298687,8,4952192967,1233638675,598341244,365996450,620280844,839056168,190528837,145296064,753132273,205922412
2020,2,A,골목상권,1000026,평창길,4677231,8,4669857011,1157680488,585760174,351142383,612279948,830139398,198465757,132363679,598121032,203904152
2020,2,A,골목상권,1000025,통일로12길,3995302,8,6256333436,1683345617,741936773,441351873,820526482,1002028029,209174332,188767618,905109125,264093587
2020,2,A,골목상권,1000024,창신길,2128052,5,6891394154,2097765973,813109637,492432953,1015747270,1006983689,231085011,223028025,724496814,286744782
2020,2,A,골목상권,1000023,창신5길,2351087,5,5810657073,1692545251,694165016,426433729,829188460,888353486,212676638,182180069,643123377,241991047
2020,2,A,골목상권,1000022,창신2길,2071941,5,5001005588,1495236786,597273662,360869618,730588654,745509646,178335551,159688193,524443943,209059535
2020,2,A,골목상권,1000021,창경궁로35길,3663471,7,4824806719,1193371906,615388717,367060210,576618912,777280314,188327333,159033272,725913371,221812684
2020,2,A,골목상권,1000020,지봉로8길,2572284,6,6908756805,1887052205,834867901,524656526,930062835,1089729995,268104699,214719829,870869668,288693147
2020,2,A,골목상권,1000019,종로65길,2543179,6,8271557690,2138123119,1019048573,645310163,1066807263,1327833177,333313789,260943232,1124876369,355302005
2020,2,A,골목상권,1000018,종로58가길,2649682,6,4375750127,1110644994,543328885,347131349,557932671,714530105,190896113,134995951,589943027,186347032
2020,2,A,골목상권,1000017,종로24길,2353436,5,1594359510,445951256,204054452,127566722,225989257,261070518,78989540,49599952,133032773,68105040
2020,2,A,골목상권,1000016,자하문로7길,3537753,7,3774386061,979256552,450942369,277015403,488979374,615961323,142492807,112623948,553161445,153952840
2020,2,A,골목상권,1000015,이화장길,2834859,6,4650949950,1336870535,565908371,361504071,632744455,695682768,164440990,158743067,531583792,203471901
2020,2,A,골목상권,1000014,율곡로16길,2778253,6,2513981748,746433208,301545522,192648303,352717211,367582161,85355312,85055112,273965673,108679246
2020,2,A,골목상권,1000013,율곡로10길,2849757,6,2388483645,657760943,301595277,196273557,331234396,386402013,115441056,74908368,224594666,100273369
2020,2,A,골목상권,1000012,옥인길,3414124,7,3992841090,1011995697,478467573,290007583,506364565,662893956,151279067,117381696,611000761,163450192
2020,2,A,골목상권,1000011,숭인동길,2559306,6,6504166646,1657374850,808307352,502560259,825614937,1056807048,259321865,205405681,903521963,285252691
2020,2,A,골목상권,1000010,성균관로5길,3643593,7,3282363665,778333652,440137132,229293561,391253628,458258822,121263216,121395096,574770490,167658068
2020,2,A,골목상권,1000009,삼청로5길,3634164,7,1591639020,444573613,191013418,119944781,227051980,254181517,59931736,48681247,180255708,66005020
2020,2,A,골목상권,1000008,북촌로5나길,3770249,8,1658779980,461717654,199518597,124574543,235570325,265154572,62994513,50517034,189926307,68806435
2020,2,A,골목상권,1000007,북촌로5길,3516391,7,1761379380,495869461,210309868,131828131,251855935,278888863,64404310,54021813,201091452,73109547
2020,2,A,골목상권,1000006,북촌로11길,3685394,7,2484588424,692773625,296861496,185308290,350384106,394079844,91430840,76039441,294947983,102762799
2020,2,A,골목상권,1000005,백석동길,3977676,8,2863576910,733652704,350946382,209906908,374243292,480427743,115376337,83391674,395848899,119782971
2020,2,A,골목상권,1000004,명륜길,2951442,6,4102218596,1023169195,539333274,288328162,507924644,551197835,148790131,152641340,688745225,202088790
2020,2,A,골목상권,1000003,돈화문로11가길,2909305,6,2991833296,813222511,380230170,245306507,410999564,488250170,145275268,94011512,287671325,126866269
2020,2,A,골목상권,1000002,난계로27길,3283059,7,5855478404,1432775502,728243450,457549972,721258741,983069571,244814967,182320747,850845340,254600114
2020,2,A,골목상권,1000001,계동길,3528699,7,2919926269,774815147,350292148,214344347,390753429,477586672,107931809,87392445,395603926,121206346
